count	reward_sum	squared_reward_sum	length
2641	327.0588088633088	164.98219816061018	712
2642	-76.89234820986198	10006.942251393353	123
2643	-66.34711554250029	10011.457803257763	141
2644	-73.95171318576524	10008.980497512985	211
2645	-5.861691977410018	10040.662240601456	269
2646	-50.64827953560567	10021.135664890802	160
2647	61.85395151705504	10079.056892554201	456
2648	-60.77479242295121	10014.514548937543	154
2649	-11.440945940895773	10043.526166455174	228
2650	51.57860993944237	10069.902018288733	390
2651	-54.28817026889106	10018.596020485033	161
2652	326.3798017733583	167.98992944211892	686
2653	2.830915056697137	10039.97478082384	344
2654	-1.4249491708869044	10044.303478326437	273
2655	109.96523729113665	10111.276814753584	451
2656	-74.46137384243342	10008.096531921286	128
2657	65.95629192507786	10080.0505125212	408
2658	326.32330271192006	164.69100548241303	718
2659	181.52569607692965	10152.441197115806	582
2660	-35.573306924575306	10029.593062594902	196
2661	98.88788158718495	10101.297782838741	450
2662	57.34374316099132	10074.286515797488	391
2663	325.6041409854518	161.6918313098439	731
2664	8.417871724628867	10041.706277206875	368
2665	326.2499737204497	168.65863071011398	700
2666	-28.19275666993613	10034.353138884306	194
2667	31.438511772848017	10065.372473086121	321
2668	326.52212191591843	168.84391853904904	692
2669	-17.29012235955541	10072.130471891356	388
2670	-55.7969664775682	10017.215886491555	165
2671	200.66212050898076	10150.35900322661	669
2672	177.69007445409864	10137.126435652151	636
2673	118.44816217580203	10110.74705239046	486
2674	-2.4099389610801296	10047.568380110568	254
2675	147.09465020990623	10119.693875473162	574
2676	34.25904678565186	10057.229231992254	376
2677	325.1650086774119	169.84971315946703	696
2678	16.809614740456283	10059.690669340434	277
2679	323.06138639675413	156.12852688850703	753
2680	-16.1529736178869	10040.739921368748	218
2681	184.0946961261031	10148.172899692247	605
2682	7.943502018925216	10049.682667754343	284
2683	137.77447819258734	10112.916416314172	560
2684	49.62032286533716	10070.052927034278	384
2685	-11.917303038896875	10041.36161572424	241
2686	-11.262599805207017	10041.856308048475	248
2687	327.5823290017126	167.89700116176232	699
2688	40.91365432223097	10071.466255187977	332
2689	13.453587633072928	10056.678379919193	278
2690	-23.685162945933172	10032.45729419852	230
2691	326.3463070090017	176.726189498346	662
2692	1.9682116437371775	10049.566245270575	257
2693	6.647845671229646	10042.981359727892	331
2694	325.1660210239963	160.14494175823629	738
2695	200.2472374309425	10154.620781384496	647
2696	-2.1961130119446324	10044.630339572095	266
2697	-14.946120815034789	10041.828041253548	220
2698	326.2143547463588	162.37965862659797	735
2699	76.34211773779194	10087.760355556748	412
2700	176.5044808139483	10148.045629856617	576
2701	59.389027080963274	10071.731973820804	419
2702	129.70703648842002	10113.01230710093	531
2703	-15.249908139196108	10038.878076386385	230
2704	-65.55542475400463	10014.033292573453	131
2705	126.63407589210215	10112.797561399631	528
2706	-45.28891512459728	10023.462720682757	177
2707	-28.332035442275583	10031.365766400195	219
2708	131.33495012422858	10113.708693297085	554
2709	323.0482125148913	152.251396677836	756
2710	215.3362085181808	10153.829376161813	743
2711	55.88467584997218	10074.370669380898	386
2712	156.56487361150602	10129.363093810956	575
2713	132.89440200801883	10121.208521669463	506
2714	327.20112318607875	168.26966631351917	700
2715	190.39280058698716	10137.943065757512	690
2716	-41.331357736844964	10025.316205281784	185
2717	-78.0932218782937	10006.942806046907	111
2718	-6.174668939242679	10045.953106154322	244
2719	319.51012244453466	145.86373554148133	845
2720	4.883634412913835	10050.510324661645	279
2721	24.307957346533613	10060.668783569905	304
2722	0.47067801046677005	10044.249014609097	303
2723	80.26926028297342	10087.511796491712	435
2724	141.74995448187622	10118.4802413002	553
2725	325.64795035363653	162.02050729393767	732
2726	327.50993049359516	176.18247473896065	668
2727	132.3634607539118	10120.596713043808	514
2728	-57.234300055485505	10016.177393461832	160
2729	-35.27432855506537	10026.740541531259	208
2730	322.4552591678801	155.998793811164	760
2731	-74.56476239460973	10008.864697140807	117
2732	-40.81610435091276	10024.245620728896	194
2733	-7.394672525004296	10037.789568412703	299
2734	1.5015902983459029	10045.767599058407	277
2735	186.82649728517816	10129.939694163171	724
2736	327.80661384937696	172.4327240711507	682
2737	-44.68809659182605	10021.303095294577	213
2738	204.5600553454002	10145.75989943324	723
2739	92.84997649084016	10095.858653174551	449
2740	314.3883879694684	155.94656421221367	936
2741	6.083812222160361	10051.59403467006	284
2742	141.27582733285007	10122.822953837054	534
2743	193.98686525215896	10154.345849968176	621
2744	-59.78368728687069	10014.278200773675	169
2745	-78.07903213969286	10007.246828774209	108
2746	151.6296170947528	10112.280107902481	656
2747	-57.08371810650454	10018.481374193523	148
2748	15.524308880945057	10054.193589192273	317
2749	186.0259951002081	10144.74589172202	672
2750	27.326237084225568	10063.65939074353	314
2751	94.43097847202469	10094.474915815521	452
2752	-34.68197269177328	10029.021474226123	193
2753	35.43975058313771	10061.071586335758	368
2754	17.982693504939874	10053.776802583543	313
2755	326.4540607431219	167.1144062675024	718
2756	158.124312705232	10117.863742333726	685
2757	10.295193989623499	10047.214353781716	311
2758	-34.6325269629651	10029.614028694206	189
2759	82.8778895920922	10092.400734486613	420
2760	27.584459305451347	10061.32306672914	325
2761	185.35985940016064	10149.712238010849	608
2762	320.8347682970477	153.70031422311686	791
2763	88.12763383422376	10090.607854582702	455
2764	196.76123260658096	10142.219509030634	716
2765	40.45441949463779	10066.540964783047	361
2766	161.216493726502	10130.638032762496	591
2767	324.2805294819109	160.13875771508395	735
2768	61.325115890429515	10081.392695423683	382
2769	323.98574284443373	166.21056092368218	696
2770	-17.246024223090487	10037.679867305067	232
2771	61.63489751868431	10086.217578471544	362
2772	212.30015721722634	10158.097659643288	679
2773	65.38758804217423	10080.976750313626	390
2774	58.468215922072915	10076.199622445894	390
2775	-22.593255189457977	10036.801720903968	214
2776	58.21993120726816	10082.519444765332	356
2777	194.81894616784638	10140.783894852395	717
2778	-77.49727492310572	10007.395529143376	115
2779	326.09911585352404	176.791972406629	663
2780	17.882344841865986	10055.62489389834	304
2781	65.86250937989769	10076.517327884072	418
2782	67.76678894681027	10073.350468923012	461
2783	27.458931453597728	10065.06565877324	304
2784	126.16179640721612	10109.450654252578	545
2785	145.2044434132098	10120.730526720736	569
2786	110.27150205686783	10107.979960855084	489
2787	-64.78930328221773	10012.731809325123	172
2788	328.103162769864	175.76634079929445	675
2789	324.42674342391274	161.6074965005461	748
2790	-21.303154656168445	10035.837122175573	237
2791	66.58659212909845	10084.078739302271	391
2792	-64.51719265772394	10011.96089897605	157
2793	-23.49965973150549	10033.088509641844	228
2794	321.09199863943434	156.46010155407163	761
2795	130.9207697650147	10115.996853345308	526
2796	63.28772462951821	10075.382864840723	412
2797	-65.29774703982338	10012.592202712869	138
2798	324.71741364193593	168.69230646479443	698
2799	144.1167413897425	10113.76034438193	600
2800	120.46998731591168	10110.62627182365	498
2801	-52.294974939917516	10067.709646690559	895
2802	-47.20942122151964	10022.533650889773	177
2803	36.011677265803314	10069.819581873815	320
2804	31.42876994514981	10056.756753422658	379
2805	323.6779423265984	171.74489787205604	669
2806	25.139365993558584	10058.74440626092	346
2807	325.1414311943354	163.81181999423924	721
2808	-46.97150390085169	10019.931205350174	192
2809	-68.04106205599071	10011.919845914961	129
2810	17.150909742511402	10057.767662853976	286
2811	70.41640596378676	10074.343705876343	451
2812	62.31290976840518	10082.773707721371	376
2813	112.86060255421822	10097.076655316552	549
2814	197.8660978829164	10142.327241186944	694
2815	-65.74760860441812	10012.982881307124	148
2816	-20.05749706317029	10033.72009266561	241
2817	198.8885843753414	10162.533530680714	607
2818	324.54532510193997	161.49788662345463	734
2819	320.11216636873985	158.7498738541313	722
2820	-6.012300253585849	10040.582436116098	280
2821	100.10406039677233	10104.557084333916	432
2822	127.50174766381124	10119.984664776623	488
2823	-78.01660778216853	10007.255638617205	115
2824	10.003873744012026	10049.06962022837	299
2825	322.5450918228808	165.92048110652613	767
2826	-30.139648317519942	10031.520381226532	203
2827	-58.03695186360895	10014.619180170008	211
2828	323.7595441259051	161.22020339129895	716
2829	215.22310259666364	10151.867979724575	757
2830	-16.58452095061176	10036.717740610688	238
2831	99.9337652407417	10092.287175669439	511
2832	-24.871722934726037	10034.645937769152	213
2833	198.46757541284035	10155.689503983038	631
2834	81.48581220531253	10096.323307926503	397
2835	326.84572709152866	169.72504995893158	692
2836	323.7826101133721	163.31568391382282	720
2837	-59.28082185902022	10012.835496351534	189
2838	-30.74260355235903	10029.608905420255	211
2839	-67.57345477837323	10012.148779993253	136
2840	136.07001557848454	10110.738469018384	588
2841	-26.64890768621946	10030.741055803726	222
2842	325.4247741088824	168.07496213136972	710
2843	34.32062760461034	10065.65375237337	327
2844	-3.384528192908718	10047.02196268776	249
2845	8.97846261961817	10051.314682553173	291
2846	93.970303523106	10088.807321793583	501
2847	3.5689980198060596	10050.83127489473	259
2848	72.53461980917828	10075.012623817955	479
2849	-2.4714658462974057	10046.198855303599	256
2850	25.805471299002264	10052.608999130422	357
2851	81.59431724157022	10095.854619900958	398
2852	49.97254515033919	10076.350439153262	346
2853	57.702296921389916	10080.370254929716	378
2854	324.83566980429015	161.96229384762054	723
2855	326.14591840375743	164.19605861009458	729
2856	-57.83822124111993	10015.292258885087	158
2857	326.249708406522	163.09988824193226	710
2858	-4.140860462411908	10038.448671440092	299
2859	326.56789408543256	169.25377143105857	696
2860	67.75554829139338	10073.64713476544	474
2861	115.5839946773614	10103.562795822847	512
2862	327.4052940342085	168.2840132788433	691
2863	-21.653955327500697	10035.10999534981	225
2864	101.45401689624595	10097.415997981234	492
2865	-56.4228877470845	10015.792959280394	177
2866	326.0917554673172	163.873425013073	708
2867	326.23106082259295	162.87871706199914	718
2868	327.71868237317403	172.59759133678466	679
2869	113.81445753414081	10103.87541492286	527
2870	327.67949065496254	170.71208193623488	694
2871	18.850977801344385	10055.808063800594	309
2872	-60.37214504472289	10015.916581203992	146
2873	327.93186791657047	171.74338305922538	689
2874	-32.76161433807886	10028.632124154406	209
2875	31.7290032768596	10063.840054337552	324
2876	-54.9590652209528	10018.479927626538	155
2877	136.46091950437398	10109.485893390003	593
2878	324.51120351340495	164.8912662065847	704
2879	-19.00659086706152	10034.16112963722	243
2880	-1.87352021091219	10040.988583908835	296
2881	325.45280293462815	161.7380058426807	742
2882	326.24845982353855	166.23991806120327	704
2883	325.1039849341505	165.24112858567042	735
2884	-67.04899447831284	10013.781544043482	122
2885	-17.98792002191712	10033.864969186185	255
2886	131.44139500801847	10117.662109995517	515
2887	35.868519547049374	10070.314282466534	313
2888	52.75713909474848	10075.464407725964	365
2889	113.48108308077968	10108.523532247307	486
2890	-14.218661714208295	10037.751751187141	242
2891	-26.354399825064547	10031.918968885877	229
2892	323.7822412952789	162.14827738606473	725
2893	325.59285942120476	166.32198750194712	711
2894	160.62520131891188	10118.030428340053	640
2895	324.87271300453835	161.05553402421342	728
2896	-75.95283455914686	10008.652575033699	112
2897	329.74532169049695	176.30443846459553	671
2898	104.76055788432305	10097.37173145107	494
2899	317.6048821870887	142.52285663811276	846
2900	71.6811000500646	10080.109712424155	422
2901	133.32006381278177	10124.01141984158	491
2902	14.078642421760946	10051.779460955586	309
2903	-28.565038741043352	10031.06829158307	222
2904	327.9845404304926	170.85967248851398	687
2905	69.45245223551544	10076.755920262032	434
2906	326.87880750719364	164.40031251571605	717
2907	52.19993883029636	10075.872362598633	353
2908	118.62989661803118	10106.40605584146	521
2909	24.43646681936258	10060.326809358554	310
2910	8.049005865325483	10050.526018238876	284
2911	212.02684652615721	10159.01432667943	668
2912	320.835854530644	156.02963730258514	789
2913	-7.058725649877374	10042.963749097453	251
2914	326.56587708363924	171.53003087899793	688
2915	-50.327187031248904	10021.051615695846	162
2916	80.80023567069478	10093.764838507546	431
2917	326.8787867665271	164.01821349573845	718
2918	-24.234331540952425	10036.48857211993	202
2919	325.85682424918974	159.40424646120204	729
2920	14.793117391134459	10051.794771949635	317
2921	328.4440306051143	174.41951979865402	686
2922	189.47037009129292	10142.759459945615	670
2923	-64.90343607929177	10040.440717680784	1112
2924	326.4053406248992	171.56259023180175	688
2925	189.20900055597417	10147.066963773661	650
2926	104.8391012280675	10101.020624283901	474
2927	29.349777656521923	10056.891967456475	353
2928	22.993248502111484	10058.313977245663	307
2929	-22.96848186996432	10051.498027876869	384
2930	5.519517042921777	10051.647472144947	263
2931	45.45204943330933	10069.528176088419	354
2932	146.14606744949143	10115.980484067457	589
2933	324.3459218459063	159.7456970577667	736
2934	328.7847871371135	181.47810066902832	647
2935	326.08117381566365	163.03789162165603	711
2936	-21.12058984164321	10034.851062736701	239
2937	-15.409976850883723	10039.861429557875	226
2938	324.09926453197903	158.66808426574113	736
2939	203.14654633665322	10154.150098111551	656
2940	-73.84190790977841	10010.188841651985	129
2941	65.72868066689173	10079.038278495656	408
2942	31.424063586153977	10061.076649399658	336
2943	-63.20421184112907	10015.348520528796	134
2944	150.97481852662938	10123.851930136216	568
2945	-22.826437584345456	10038.936020250332	230
2946	326.3668616285922	171.37309887699882	689
2947	27.469282277201742	10063.4246754026	306
2948	149.1228756927864	10121.08882090358	572
2949	-23.290134269469505	10032.271644809858	230
2950	-63.302375775732415	10014.518285563849	138
2951	329.10466060657984	177.04696973255625	672
2952	56.75328559993599	10073.471043585443	395
2953	306.48247180712866	174.28975891904923	1077
2954	-23.904895111969225	10035.041700964404	215
2955	326.1747856252628	163.83133234843572	713
2956	130.3358055255921	10109.866747279102	561
2957	326.27789922311086	167.89446165997944	694
2958	-7.245433383260476	10044.12057894499	241
2959	324.2196205021549	163.68100889336114	715
2960	71.52572980599646	10080.46405406121	425
2961	-1.5733543962331282	10045.148782678802	266
2962	211.5313982545465	10161.897969517466	687
2963	321.3361818185584	150.60691784989277	797
2964	327.18967268502064	172.63294088108663	684
2965	-25.176106948036406	10032.456417060199	221
2966	102.24062958188867	10113.462118051579	419
2967	-59.326582811126634	10015.859897561177	157
2968	27.01277359083295	10057.913614229432	335
2969	325.42779897031966	163.46796911388324	720
2970	68.64557979467372	10085.722339413423	387
2971	326.19728925053226	166.9854321388603	702
2972	83.5634871644595	10098.18791933914	398
2973	325.36789092545285	164.36698285481788	733
2974	139.8150636145056	10126.767232281403	518
2975	324.64659234043404	161.17777438897494	758
2976	-25.443745287499453	10032.140991919958	218
2977	-17.38707715697899	10040.260376234468	216
2978	64.12613154413333	10081.734130779878	391
2979	325.9397582736345	165.59374100590787	709
2980	51.564206734029824	10080.577745023005	418
2981	118.4199367147983	10101.159214126552	547
2982	122.20016303168123	10101.946993091047	545
2983	12.49841635831956	10051.376979151073	299
2984	104.52624728171944	10098.278233729538	489
2985	328.53172361497593	168.3648446780771	704
2986	327.0641062520011	172.11445519098376	691
2987	54.50263412425528	10072.856486031716	386
2988	-54.41154885011864	10019.300046824892	156
2989	215.29107490554998	10164.616297681168	664
2990	326.80825503086726	164.4186676990255	711
2991	183.4805791365772	10135.963233238175	666
2992	317.90879355538675	153.5448093146029	749
2993	325.1058450546766	170.62583522515024	678
2994	-59.368862547092746	10014.627069251304	154
2995	312.148576910303	148.30792532376944	944
2996	171.13142765839314	10146.825284306831	561
2997	-44.06825290689278	10025.008573595162	171
2998	189.56586661862184	10139.409110314733	680
2999	106.54551754086816	10104.333955200336	475
